sentence,睿智,狂野,活力,佛系,浪漫,善良,幽默
我是老師講什麼就寫什麼,13,13,14,8,12,13,14
然後都不是筆記的東西,13,13,14,8,12,13,14
那你無聊都在幹嘛,13,13,14,8,12,13,14
啊你都看什麼,13,13,14,8,12,13,14
對啊,13,13,14,8,12,13,14
恩,13,13,14,8,12,13,14
恩,13,13,14,8,12,13,14
就幾乎都是比較有名的,13,13,14,8,12,13,14
百萬的,13,13,14,8,12,13,14
對啊,13,13,14,8,12,13,14
沒聽過,13,13,14,8,12,13,14
哦,13,13,14,8,12,13,14
嗯嗯,13,13,14,8,12,13,14
因為我暑假的時候有去實習,13,13,14,8,12,13,14
然後就是那種他是一個公關公司,13,13,14,8,12,13,14
就像是每一家企都要找人做行銷這種感覺,13,13,14,8,12,13,14
然後就會用一些企劃方案啊之類的,13,13,14,8,12,13,14
就會找網紅合作,13,13,14,8,12,13,14
然後網紅我們會稱它為KOL,13,13,14,8,12,13,14
就是他是那個領域裡面是有名的,13,13,14,8,12,13,14
像是啊?英文在英文裡面,13,13,14,8,12,13,14
或是館長在健身裡面是有名的,13,13,14,8,12,13,14
然後會建立一個平台,13,13,14,8,12,13,14
就是讓企業可以直接去搜尋說,13,13,14,8,12,13,14
我想要健身,13,13,14,8,12,13,14
就會跑出哪些KOL,13,13,14,8,12,13,14
就哪些有名的人,13,13,14,8,12,13,14
所以我們就要健那些資料庫,13,13,14,8,12,13,14
所以就很多不有名的youtuber也被我們找出來,13,13,14,8,12,13,14
對啊就看一堆youtuber,13,13,14,8,12,13,14
對可是就看很多那種就是IG也有拉,13,13,14,8,12,13,14
2500粉絲以上都算是有,13,13,14,8,12,13,14
但是就不知道為什麼,13,13,14,8,12,13,14
就只有網美啊那種對啊,13,13,14,8,12,13,14
就真的是拍拍照然後就很多粉絲,13,13,14,8,12,13,14
對啊,13,13,14,8,12,13,14
喔,13,13,14,8,12,13,14
我是也有看那個啊wacky boy,13,13,14,8,12,13,14
就反骨男孩,13,13,14,8,12,13,14
對剛那個也有看,13,13,14,8,12,13,14
喔對那對爸媽,13,13,14,8,12,13,14
就是wacky boy的人的爸媽,13,13,14,8,12,13,14
因為他們很好笑,13,13,14,8,12,13,14
他們就直接出來,13,13,14,8,12,13,14
喔你說唱個的那個是,13,13,14,8,12,13,14
那是好像是另外一個,13,13,14,8,12,13,14
反骨有唱,13,13,14,8,12,13,14
就是不是以唱歌為主,13,13,14,8,12,13,14
就是他們會唱,13,13,14,8,12,13,14
他們唱歌也是在業配這樣,13,13,14,8,12,13,14
對啊,13,13,14,8,12,13,14
是蠻有趣的,13,13,14,8,12,13,14
就是反骨就是洗腦那種,13,13,14,8,12,13,14
對啊,13,13,14,8,12,13,14
他們現在越來越不好笑,13,13,14,8,12,13,14
媽媽,13,13,14,8,12,13,14
應該是吧,13,13,14,8,12,13,14
那我沒看過,13,13,14,8,12,13,14
我還會看一些什麼,13,13,14,8,12,13,14
啊心哦,13,13,14,8,12,13,14
就是女生的,13,13,14,8,12,13,14
就是八九萬,13,13,14,8,12,13,14
恩,13,13,14,8,12,13,14
好像可愛可愛的,13,13,14,8,12,13,14
就那個心,13,13,14,8,12,13,14
主要看遊戲拉,13,13,14,8,12,13,14
對啊,13,13,14,8,12,13,14
你會看遊戲嗎,13,13,14,8,12,13,14
你也不會玩遊戲,13,13,14,8,12,13,14
所以你平常就看youtube這樣,13,13,14,8,12,13,14
那這樣應該會彈,13,13,14,8,12,13,14
哦所以是,13,13,14,8,12,13,14
談自己會的歌這樣嗎,13,13,14,8,12,13,14
像看什麼小馬叔叔,13,13,14,8,12,13,14
我也想學樂器,13,13,14,8,12,13,14
我完全不會樂器,13,13,14,8,12,13,14
因為我覺的會樂器很帥,13,13,14,8,12,13,14
對啊,13,13,14,8,12,13,14
應該任何一個樂器都很帥,13,13,14,8,12,13,14
像是鋼琴就有鋼琴帥,13,13,14,8,12,13,14
吉他就吉他帥,13,13,14,8,12,13,14
拉小提琴也很帥,13,13,14,8,12,13,14
不知道學什麼,13,13,14,8,12,13,14
很會就超帥的,13,13,14,8,12,13,14
啊我就小時候就沒有學,13,13,14,8,12,13,14
然後我就,13,13,14,8,12,13,14
懶,13,13,14,8,12,13,14
做影片,13,13,14,8,12,13,14
你是說手寫那個嗎,13,13,14,8,12,13,14
沒有拉,13,13,14,8,12,13,14
就是不會啊,13,13,14,8,12,13,14
有做過拉就是撿撿漏漏的那種,13,13,14,8,12,13,14
照片串一下啊,13,13,14,8,12,13,14
對配個音樂那種,13,13,14,8,12,13,14
對啊比較簡單一點,13,13,14,8,12,13,14
平常在彈吉他看youtube,13,13,14,8,12,13,14
啊會出去外面嗎之類的,13,13,14,8,12,13,14
我大四,13,13,14,8,12,13,14
還有打工哦,13,13,14,8,12,13,14
打什麼,13,13,14,8,12,13,14
我也想找打工可是不知道打什麼,13,13,14,8,12,13,14
我現在也蠻少的,13,13,14,8,12,13,14
我九學分,13,13,14,8,12,13,14
沒有,13,13,14,8,12,13,14
雖然我們班也有人要考啊,13,13,14,8,12,13,14
就會顯得我們很荒廢,13,13,14,8,12,13,14
也可以直接工作,13,13,14,8,12,13,14
因為我本來還有28學分才能畢業,13,13,14,8,12,13,14
然後我今年本來打算修14,13,13,14,8,12,13,14
就修一半,13,13,14,8,12,13,14
結果只修了9,13,13,14,8,12,13,14
然後下學期要修19,13,13,14,8,12,13,14
對啊是還好,13,13,14,8,12,13,14
啊就加簽時間過了就沒去加簽,13,13,14,8,12,13,14
對啊對啊,13,13,14,8,12,13,14
喔我現在缺的都是什麼系外選修,13,13,14,8,12,13,14
還有一個歷史,13,13,14,8,12,13,14
對我們那時候有歷史,13,13,14,8,12,13,14
然後就很煩,13,13,14,8,12,13,14
那些歷史跟通識跟什麼都弄在一起,13,13,14,8,12,13,14
不知道,13,13,14,8,12,13,14
應該可以吧,13,13,14,8,12,13,14
對啊江達至不是很猛嗎,13,13,14,8,12,13,14
他到底是怎樣,13,13,14,8,12,13,14
然後不用點名,13,13,14,8,12,13,14
好爽哦,13,13,14,8,12,13,14
他是多少人都加簽這樣嗎,13,13,14,8,12,13,14
所以這樣是幾個人,13,13,14,8,12,13,14
教室有那麼大嗎,13,13,14,8,12,13,14
教室有那麼大嗎,13,13,14,8,12,13,14
喔喔喔,13,13,14,8,12,13,14
太扯了吧,13,13,14,8,12,13,14
對拉,13,13,14,8,12,13,14
像我們課也有一個蠻涼的,13,13,14,8,12,13,14
然後他是也是就是會到一百多人,13,13,14,8,12,13,14
然後可是每次來就只有二三十人,13,13,14,8,12,13,14
對啊,13,13,14,8,12,13,14
你也知道喔,13,13,14,8,12,13,14
厲害,13,13,14,8,12,13,14
他就是只有考試跟報告啊點名只要有,13,13,14,8,12,13,14
一個人可以簽完全部,13,13,14,8,12,13,14
每次什麼期中考都會坐滿,13,13,14,8,12,13,14
整個就是就爆滿這樣,13,13,14,8,12,13,14
然後平常都沒人,13,13,14,8,12,13,14
他不會生氣我覺得,13,13,14,8,12,13,14
他上課都在教什麼靜思語,13,13,14,8,12,13,14
對啊,13,13,14,8,12,13,14
教人生的哲理,13,13,14,8,12,13,14
對啊對啊,13,13,14,8,12,13,14
報個得時候他有時候會睡著,13,13,14,8,12,13,14
突然睡照,13,13,14,8,12,13,14
對啊就是可能我們在上面報告他在下面聽啊,13,13,14,8,12,13,14
他就有時候會聽到睡著這樣,13,13,14,8,12,13,14
完全零壓力啊隨便亂講都不會怎樣,13,13,14,8,12,13,14
呵呵,13,13,14,8,12,13,14
對啊不知道,13,13,14,8,12,13,14
很硬的課就不想修,13,13,14,8,12,13,14
那你是哪裡人啊,13,13,14,8,12,13,14
喔,13,13,14,8,12,13,14
基隆,13,13,14,8,12,13,14
最遠哈,13,13,14,8,12,13,14
你剛有掃嗎,13,7,11,11,10,13,11
我沒掃,13,7,11,11,10,13,11
不是說不能講,13,7,11,11,10,13,11
系級可以講,13,7,11,11,10,13,11
恩,13,7,11,11,10,13,11
應該是不會,13,7,11,11,10,13,11
可是我們剛剛都不敢講,13,7,11,11,10,13,11
我是會計,13,7,11,11,10,13,11
我是轉系的,13,7,11,11,10,13,11
我是從政治轉到會計,13,7,11,11,10,13,11
我覺得還好就是認真念這樣,13,7,11,11,10,13,11
就還行,13,7,11,11,10,13,11
我覺得政治更難唸,13,7,11,11,10,13,11
就是比較理論的東西或是一些學術的東西,13,7,11,11,10,13,11
如過大三可能就會講一些分析,13,7,11,11,10,13,11
就民調的東西,13,7,11,11,10,13,11
那你是什麼戲,13,7,11,11,10,13,11
是不是很多都企管,13,7,11,11,10,13,11
因為是企管辦的,13,7,11,11,10,13,11
我有看你的那個誒,13,7,11,11,10,13,11
你的影片,13,7,11,11,10,13,11
對就是,13,7,11,11,10,13,11
啊你那樣做影片有很久嗎,13,7,11,11,10,13,11
你是自己拍嗎,13,7,11,11,10,13,11
對前面,13,7,11,11,10,13,11
恩恩恩,13,7,11,11,10,13,11
恩,13,7,11,11,10,13,11
字也蠻漂亮的,13,7,11,11,10,13,11
呵呵,13,7,11,11,10,13,11
可以寫字,13,7,11,11,10,13,11
對啊還蠻漂亮,13,7,11,11,10,13,11
呵呵,13,7,11,11,10,13,11
寫筆記,13,7,11,11,10,13,11
無聊,13,7,11,11,10,13,11
我看youtube,13,7,11,11,10,13,11
你說我追的youtuber嗎,13,7,11,11,10,13,11
我有追啊滴英文,13,7,11,11,10,13,11
這群人還有滴妹的我也有在看,13,7,11,11,10,13,11
HowHow,13,7,11,11,10,13,11
好像也是,13,7,11,11,10,13,11
也沒有那麼多,13,7,11,11,10,13,11
貓棉被好像很少人在看,13,7,11,11,10,13,11
你是沒聽過對不對,13,7,11,11,10,13,11
因為他是爸媽比較小,13,7,11,11,10,13,11
對對,13,7,11,11,10,13,11
喜歡就,13,7,11,11,10,13,11
恩,13,7,11,11,10,13,11
恩,13,7,11,11,10,13,11
嗯嗯,13,7,11,11,10,13,11
恩,13,7,11,11,10,13,11
對,13,7,11,11,10,13,11
恩,13,7,11,11,10,13,11
恩,13,7,11,11,10,13,11
所以就,13,7,11,11,10,13,11
你應該資料蠻多的,13,7,11,11,10,13,11
恩,13,7,11,11,10,13,11
就比較少,13,7,11,11,10,13,11
喔,13,7,11,11,10,13,11
有些我就看今年就十幾萬,13,7,11,11,10,13,11
就一直都十幾萬,13,7,11,11,10,13,11
跑得比較慢,13,7,11,11,10,13,11
剛剛那個也有看,13,7,11,11,10,13,11
要看一下,13,7,11,11,10,13,11
他還說那對爸媽,13,7,11,11,10,13,11
好智障,13,7,11,11,10,13,11
對,13,7,11,11,10,13,11
他們是在唱歌的嗎還是,13,7,11,11,10,13,11
因為我是看合作影片才看到他們,13,7,11,11,10,13,11
我知道宇宙人是唱歌,13,7,11,11,10,13,11
就是反骨沒有在唱歌,13,7,11,11,10,13,11
喔,13,7,11,11,10,13,11
呵呵,13,7,11,11,10,13,11
裡面說有一個人他的媽媽怎樣,13,7,11,11,10,13,11
有嗎,13,7,11,11,10,13,11
我想一下,13,7,11,11,10,13,11
我不知道是在這群人看到的還是哪裡,13,7,11,11,10,13,11
就突然變得很感傷,13,7,11,11,10,13,11
很像在展榮展瑞,13,7,11,11,10,13,11
啊心,13,7,11,11,10,13,11
哪一個新,13,7,11,11,10,13,11
喔遊戲,13,7,11,11,10,13,11
不會,13,7,11,11,10,13,11
對我沒在玩,13,7,11,11,10,13,11
我是有彈吉他,13,7,11,11,10,13,11
但不太會彈,13,7,11,11,10,13,11
無聊才會想看,13,7,11,11,10,13,11
喔對,13,7,11,11,10,13,11
會彈但是就沒有很6的那一種,13,7,11,11,10,13,11
像封閉就沒有辦法封的那麼好,13,7,11,11,10,13,11
你有大學,13,7,11,11,10,13,11
對,13,7,11,11,10,13,11
不然就找想要練的歌,13,7,11,11,10,13,11
就這樣談,13,7,11,11,10,13,11
對馬叔叔,13,7,11,11,10,13,11
或是上網政客,13,7,11,11,10,13,11
喔是喔,13,7,11,11,10,13,11
我也覺得,13,7,11,11,10,13,11
因為覺得蠻酷,13,7,11,11,10,13,11
喔對,13,7,11,11,10,13,11
呵呵對,13,7,11,11,10,13,11
只要很會,13,7,11,11,10,13,11
啊你怎麼沒有去學,13,7,11,11,10,13,11
因為像我吉他大學才學,13,7,11,11,10,13,11
呵呵,13,7,11,11,10,13,11
你是做影片嗎,13,7,11,11,10,13,11
對就之類的,13,7,11,11,10,13,11
恩恩就配個音樂,13,7,11,11,10,13,11
玩嗎,13,7,11,11,10,13,11
還好欸,13,7,11,11,10,13,11
其實我現在就是除了讀書,13,7,11,11,10,13,11
還有打工對對,13,7,11,11,10,13,11
大三,13,7,11,11,10,13,11
恩,13,7,11,11,10,13,11
恩,13,7,11,11,10,13,11
就陪讀,13,7,11,11,10,13,11
小朋友陪讀,13,7,11,11,10,13,11
因為我現在學分太少,13,7,11,11,10,13,11
我現在才18學分,13,7,11,11,10,13,11
啊你有想要考研究所什麼的嗎,13,7,11,11,10,13,11
還好拉,13,7,11,11,10,13,11
就也可以直接工作啊,13,7,11,11,10,13,11
我之後應該也是直接去工作,13,7,11,11,10,13,11
對啊,13,7,11,11,10,13,11
那怎麼,13,7,11,11,10,13,11
所以現在19,13,7,11,11,10,13,11
也還好拉,13,7,11,11,10,13,11
啊怎麼只修9,13,7,11,11,10,13,11
這樣那些課下學期還有開嗎,13,7,11,11,10,13,11
喔那就還好,13,7,11,11,10,13,11
恩對你們那時候要歷史,13,7,11,11,10,13,11
我們現在就沒有,13,7,11,11,10,13,11
啊歷史可以找歷史系的修嗎,13,7,11,11,10,13,11
不然就江達至的不是,13,7,11,11,10,13,11
我有修過他的那個,13,7,11,11,10,13,11
他現在又更涼了,13,7,11,11,10,13,11
他以前好像是要最後你中間都點名,13,7,11,11,10,13,11
就最後要交一個期末報告,13,7,11,11,10,13,11
就是不限人數的期末報告,13,7,11,11,10,13,11
你看可以10人同組做那個期末報告,13,7,11,11,10,13,11
現在只要五次作業,13,7,11,11,10,13,11
而且一次作業大概一兩百個字就可以了,13,7,11,11,10,13,11
對,13,7,11,11,10,13,11
比如說準時交就算你有到這樣,13,7,11,11,10,13,11
啊那個作業就是他上課教的,13,7,11,11,10,13,11
可是如果你沒去應該也是會拉,13,7,11,11,10,13,11
他本來他第一堂課都很好,13,7,11,11,10,13,11
他就說我本來打算把門關起來,13,7,11,11,10,13,11
因為現在就是人爆滿了門關不起來,13,7,11,11,10,13,11
他就全部的人都簽,13,7,11,11,10,13,11
我們那班是300個,13,7,11,11,10,13,11
蛤,13,7,11,11,10,13,11
他就換教室,13,7,11,11,10,13,11
他本來在中文系館,13,7,11,11,10,13,11
結果換到經緯聽,13,7,11,11,10,13,11
就測量係那邊的,13,7,11,11,10,13,11
到的人有100多我就覺得不錯了,13,7,11,11,10,13,11
因為看起來是蠻多人的,13,7,11,11,10,13,11
因為三百多太多,13,7,11,11,10,13,11
那太少了,13,7,11,11,10,13,11
是那個什麼清和的嗎,13,7,11,11,10,13,11
我知道,13,7,11,11,10,13,11
我以前聽我本來以為他滿硬的,13,7,11,11,10,13,11
因為我同學修,13,7,11,11,10,13,11
但我接下來聽就突然都變得很涼,13,7,11,11,10,13,11
不知道為什麼,13,7,11,11,10,13,11
啊他不會生氣嗎,13,7,11,11,10,13,11
喔,13,7,11,11,10,13,11
二三十個會不會太少,13,7,11,11,10,13,11
對我有聽別人說,13,7,11,11,10,13,11
對啊應該不好生氣,13,7,11,11,10,13,11
因為講那麼多那種東西,13,7,11,11,10,13,11
你是說別人在報告,13,7,11,11,10,13,11
真的假的,13,7,11,11,10,13,11
我是聽過別組有人在報告,13,7,11,11,10,13,11
然後老師就直接睡著,13,7,11,11,10,13,11
然後睡完之後突然發現自己睡著,13,7,11,11,10,13,11
趕快起來認真聽一下,13,7,11,11,10,13,11
說喔很好很好,13,7,11,11,10,13,11
我高雄人,13,7,11,11,10,13,11
那你呢,13,7,11,11,10,13,11
好遠哦最北,13,7,11,11,10,13,11
恩,13,7,11,11,10,13,11
真的哦,13,7,11,11,10,13,11
多大隻啊,13,7,11,11,10,13,11
這麼大嗎,13,7,11,11,10,13,11
喔,13,7,11,11,10,13,11
你喜歡看那個,13,7,11,11,10,13,11
我叫慢熟小熊,13,7,11,11,10,13,11
我一直覺得小熊蠻可愛的,13,7,11,11,10,13,11
就小熊,13,7,11,11,10,13,11
隨便取的,13,7,11,11,10,13,11
隨便亂取的,13,7,11,11,10,13,11
我如果生活其實就茫掉,13,7,11,11,10,13,11
我現在就是打工跟讀書,13,7,11,11,10,13,11
偶爾就看youtube彈個吉他,13,7,11,11,10,13,11
我會彈但是沒有說彈很好,13,7,11,11,10,13,11
就無聊,13,7,11,11,10,13,11
我是大一才想說去學吉他,13,7,11,11,10,13,11
因為蠻酷的,13,7,11,11,10,13,11
我爸是整天在彈拉,13,7,11,11,10,13,11
就因為想說誒彈一下好了,13,7,11,11,10,13,11
就還行拉,13,7,11,11,10,13,11
我也是國小,13,7,11,11,10,13,11
我國小也是學鋼琴的,13,7,11,11,10,13,11
而且國小那時候學鋼琴我就一直不想去上,13,7,11,11,10,13,11
我就一直說我肚子痛,13,7,11,11,10,13,11
對我就是一直,13,7,11,11,10,13,11
硬上不知道是上到五年級還是六年級,13,7,11,11,10,13,11
對對對,13,7,11,11,10,13,11
啊藉口就是什麼國中很忙,13,7,11,11,10,13,11
大家都這樣,13,7,11,11,10,13,11
只是不想上,13,7,11,11,10,13,11
啊你有去考什麼證照嗎,13,7,11,11,10,13,11
就檢定,13,7,11,11,10,13,11
鋼琴檢定,13,7,11,11,10,13,11
喔,13,7,11,11,10,13,11
我都沒有參加過那種,13,7,11,11,10,13,11
就練練,13,7,11,11,10,13,11
蛤,13,7,11,11,10,13,11
喔攝影,13,7,11,11,10,13,11
NVCC,13,7,11,11,10,13,11
那個感覺蠻專業的哦,13,7,11,11,10,13,11
喔所以你是去參加他的那個,13,7,11,11,10,13,11
工人,13,7,11,11,10,13,11
恩,13,7,11,11,10,13,11
所以NVCC他不是當幹部那種,13,7,11,11,10,13,11
喔,13,7,11,11,10,13,11
就只有五天,13,7,11,11,10,13,11
是哦,13,7,11,11,10,13,11
我以為是很久的一個,13,7,11,11,10,13,11
一學期或一年,13,7,11,11,10,13,11
喔,13,7,11,11,10,13,11
讓高中,13,7,11,11,10,13,11
大學生,13,7,11,11,10,13,11
恩,13,7,11,11,10,13,11
對還不錯,13,7,11,11,10,13,11
我也想說要看看攝影,13,7,11,11,10,13,11
我跟我姊借一本那個攝影的書,13,7,11,11,10,13,11
就是他是買一台相機麻,13,7,11,11,10,13,11
然後我就想說跟他借借看那個書,13,7,11,11,10,13,11
都沒看,13,7,11,11,10,13,11
看一點點,13,7,11,11,10,13,11
對,13,7,11,11,10,13,11
沒有他是,13,7,11,11,10,13,11
就是他買那台相機他附的那個說明書,13,7,11,11,10,13,11
不是拉他是一本,13,7,11,11,10,13,11
有點像是Nikon結構的一個東西,13,7,11,11,10,13,11
這台相機有什麼功能怎麼拍的,13,7,11,11,10,13,11
可是我就覺得自動就蠻漂亮的,13,7,11,11,10,13,11
對就按自動,13,7,11,11,10,13,11
對,13,7,11,11,10,13,11
而且我覺得按下去就有相機的感覺,13,7,11,11,10,13,11
就跟手機也是差蠻多的,13,7,11,11,10,13,11
隨便拍一拍,13,7,11,11,10,13,11
喔,13,7,11,11,10,13,11
你說photoshop那種嗎,13,7,11,11,10,13,11
恩,13,7,11,11,10,13,11
我都沒在跑活動,13,7,11,11,10,13,11
我就只有去服學,13,7,11,11,10,13,11
我不知道那算不算跑活動,13,7,11,11,10,13,11
就是慈幼社的服學,13,7,11,11,10,13,11
就搞得好像我加入慈幼社一樣,13,7,11,11,10,13,11
因為他就是慈幼服務學習,13,7,11,11,10,13,11
那一學期要出隊四次或三次,13,7,11,11,10,13,11
就還要約練什麼的,13,7,11,11,10,13,11
可以選三次就好,13,7,11,11,10,13,11
我只選三次,13,7,11,11,10,13,11
喔我是只去登大人一天的那種,13,7,11,11,10,13,11
對臨時工,13,7,11,11,10,13,11
你是跑全天的,13,7,11,11,10,13,11
所以你是生輔組的嗎,13,7,11,11,10,13,11
嗯嗯,13,7,11,11,10,13,11
喔對,13,7,11,11,10,13,11
那你那陣子有一直打電話什麼的,13,7,11,11,10,13,11
還好,13,7,11,11,10,13,11
欸那還蠻輕鬆的,13,7,11,11,10,13,11
對這個組別不錯,13,7,11,11,10,13,11
被人家找去,13,7,11,11,10,13,11
喔對有些人會底服學,13,7,11,11,10,13,11
還蠻輕鬆的哈,13,7,11,11,10,13,11
對,13,7,11,11,10,13,11
除非活動組就真的都要到,13,7,11,11,10,13,11
我同學就活動組,13,7,11,11,10,13,11
就陳美惠啊,13,7,11,11,10,13,11
對,13,7,11,11,10,13,11
他不是什麼他們都睡在那邊,13,7,11,11,10,13,11
軍訓室,13,7,11,11,10,13,11
啊你有跑其他活動嗎,13,7,11,11,10,13,11
是要考研究所,13,7,11,11,10,13,11
那你是企管系的嗎,13,7,11,11,10,13,11
因為這裡好像都企管系的,13,7,11,11,10,13,11
誒這可以講嗎,13,7,11,11,10,13,11
可以講說系是什麼什麼,13,7,11,11,10,13,11
我是會計系的,13,7,11,11,10,13,11
我是之前政治系轉去會計系,13,7,11,11,10,13,11
喔企管系,13,7,11,11,10,13,11
真的齁,13,7,11,11,10,13,11
對,13,7,11,11,10,13,11
認識嗎,13,7,11,11,10,13,11
還是看得出來,13,7,11,11,10,13,11
他跟我說什麼白衣服的都是,13,7,11,11,10,13,11
除非是別人找來的,13,7,11,11,10,13,11
對拉,13,7,11,11,10,13,11
我也是,13,7,11,11,10,13,11
只是可能他認識的比較多,13,7,11,11,10,13,11
我是品萱找來的,13,7,11,11,10,13,11
看過去,13,7,11,11,10,13,11
對,13,7,11,11,10,13,11
全都企管的,13,7,11,11,10,13,11
不要問了大家都企管系,13,7,11,11,10,13,11
我平轉,13,7,11,11,10,13,11
我現在大三了,13,7,11,11,10,13,11
喔你說中會,13,7,11,11,10,13,11
你是周庭楷教的嗎,13,7,11,11,10,13,11
你不覺得教很好嗎,13,7,11,11,10,13,11
他沒有到那麼猛,13,7,11,11,10,13,11
他目前目前沒有到那麼猛,13,7,11,11,10,13,11
他可能趕課,13,7,11,11,10,13,11
對都在那一天,13,7,11,11,10,13,11
對啊,13,7,11,11,10,13,11
可是我覺得他也是很強欸,13,7,11,11,10,13,11
我們只要聽就好,13,7,11,11,10,13,11
而且他不用拿麥克風,13,7,11,11,10,13,11
